Recency,T,Frequency,Monetary,PurchaseFrequency,AvgBasketSize,AvgPurchaseValue,CustomerLifetime,CLV
57,374,13,336.6469230769231,13,214.69230769230768,336.6469230769231,317,3800.8821095890407
15,358,12,278.8675,12,142.75,278.8675,343,3144.708575342466
23,121,3,130.73333333333332,3,79.33333333333333,130.73333333333332,97,104.22849315068493
3,87,2,244.79999999999998,2,96.0,244.79999999999998,83,111.33369863013698
194,194,1,385.19,1,249.0,385.19,0,0.0
19,320,8,383.92,8,184.875,383.92,301,2532.820164383562
40,67,3,598.4066666666666,3,198.66666666666666,598.4066666666666,27,132.79709589041096
233,234,2,565.105,2,189.5,565.105,0,0.0
45,361,6,306.4533333333333,6,89.0,306.4533333333334,315,1586.8405479452058
73,355,2,362.575,2,202.0,362.575,282,560.2528767123288
82,360,4,989.625,4,581.25,989.625,278,3014.9671232876713
238,238,1,254.0,1,202.0,254.0,0,0.0
114,114,1,296.36,1,676.0,296.36,0,0.0
24,57,2,320.7,2,137.0,320.7,33,57.98958904109589
10,366,4,117.54,4,64.25,117.53999999999999,355,457.278904109589
15,25,3,244.1833333333333,3,85.0,244.1833333333333,9,18.062876712328766
60,226,3,421.85999999999996,3,256.6666666666667,421.85999999999996,166,575.5788493150685
283,357,2,421.2,2,216.0,421.2,74,170.78794520547945
23,119,5,101.334,5,105.4,101.334,96,133.2611506849315
15,262,5,509.456,5,288.4,509.45599999999996,247,1723.7757808219176
65,370,3,370.73333333333335,3,333.6666666666667,370.73333333333335,304,926.3254794520549
9,141,2,219.85,2,113.0,219.85000000000002,132,159.01479452054798
30,297,9,348.1066666666667,9,186.22222222222223,348.1066666666667,267,2291.781698630137
1,359,10,314.14,10,109.5,314.14,358,3081.1539726027395
305,305,2,99.3,2,26.0,99.29999999999998,0,0.0
21,21,1,418.87,1,467.0,418.87,0,0.0
105,108,2,355.2,2,162.0,355.2,2,3.892602739726027
134,162,6,293.08666666666664,6,162.33333333333334,293.0866666666667,28,134.90016438356167
2,52,3,337.84666666666664,3,142.0,337.84666666666664,50,138.84109589041094
66,66,1,126.0,1,60.0,126.0,0,0.0
8,22,3,278.4433333333333,3,97.0,278.4433333333333,14,32.04005479452055
373,373,1,163.47,1,138.0,163.47,0,0.0
297,358,2,206.46,2,92.0,206.46,60,67.8772602739726
53,281,10,337.29200000000003,10,150.0,337.29200000000003,227,2097.67901369863
110,256,2,280.795,2,227.0,280.795,145,223.09739726027397
129,129,1,563.1,1,690.0,563.1,0,0.0
113,163,3,439.87999999999994,3,318.6666666666667,439.87999999999994,50,180.772602739726
71,290,4,473.7975,4,289.75,473.7975,219,1137.114
98,253,3,911.8766666666667,3,529.6666666666666,911.8766666666667,154,1154.21101369863
1,11,2,415.315,2,202.5,415.315,10,22.75698630136986
53,318,5,520.092,5,213.6,520.092,264,1880.8806575342467
11,266,7,368.4157142857143,7,260.2857142857143,368.4157142857143,255,1801.7042465753425
4,4,1,300.66,1,349.0,300.66,0,0.0
3,365,40,447.133,40,201.4,447.133,361,17689.316493150687
2,255,5,275.632,5,200.0,275.63199999999995,253,955.2725479452055
2,359,28,726.0600000000001,28,434.32142857142856,726.0600000000001,357,19884.09797260274
239,239,1,301.65,1,161.0,301.65,0,0.0
157,372,5,317.1,5,205.2,317.1,214,929.5808219178083
19,147,2,156.525,2,29.5,156.525,127,108.92424657534248
233,329,5,146.24,5,90.0,146.24,96,192.31561643835616
4,277,6,330.40833333333336,6,187.33333333333334,330.40833333333336,273,1482.76397260274
21,190,3,273.00333333333333,3,260.3333333333333,273.00333333333333,168,376.96898630136985
8,302,6,458.6066666666666,6,316.3333333333333,458.6066666666666,294,2216.3894794520547
59,169,2,1278.675,2,552.5,1278.6750000000002,110,770.7082191780822
56,56,1,432.68,1,210.0,432.68,0,0.0
29,29,1,304.2,1,114.0,304.2,0,0.0
24,110,2,158.54,2,150.0,158.54000000000002,85,73.84054794520549
2,310,8,335.65,8,169.0,335.65,308,2265.8673972602737
4,182,3,163.21666666666667,3,79.66666666666667,163.21666666666667,177,237.44671232876712
32,176,8,279.3575,8,208.25,279.3575,144,881.698191780822
147,198,2,706.425,2,654.5,706.425,51,197.4119178082192
30,316,3,326.90000000000003,3,343.3333333333333,326.9,286,768.438904109589
18,365,19,283.8884210526316,19,217.6315789473684,283.8884210526316,346,5113.102684931507
112,197,2,221.0,2,104.0,221.0,84,101.72054794520548
17,374,10,414.533,10,220.3,414.533,357,4054.4734520547945
19,36,2,659.835,2,400.0,659.835,17,61.46408219178083
54,54,1,296.1,1,307.0,296.1,0,0.0
91,212,2,130.19,2,169.0,130.19,121,86.31775342465754
2,325,17,602.6758823529411,17,244.11764705882354,602.6758823529411,322,9038.48706849315
12,368,6,76.15,6,67.0,76.15,356,445.63397260273973
38,59,2,310.425,2,148.5,310.425,20,34.01917808219178
106,239,4,133.39,4,69.5,133.39,132,192.95868493150684
59,59,1,293.5,1,158.0,293.5,0,0.0
18,184,4,299.5225,4,247.25,299.52250000000004,166,544.8847671232878
60,149,4,314.295,4,129.0,314.295,88,303.10093150684935
228,228,1,163.2,1,192.0,163.2,0,0.0
32,373,13,792.3830769230769,13,442.0769230769231,792.3830769230769,340,9595.433424657533
57,57,1,376.92,1,344.0,376.92,0,0.0
280,280,1,299.83,1,191.0,299.83,0,0.0
3,214,7,224.71,7,148.14285714285714,224.71,211,909.3059452054794
295,295,1,307.21000000000004,1,107.0,307.21000000000004,0,0.0
2,11,2,1003.16,2,671.0,1003.1600000000001,9,49.47090410958904
11,11,1,102.0,1,120.0,102.0,0,0.0
31,318,7,156.00857142857143,7,63.42857142857143,156.00857142857146,286,855.6963287671234
40,89,2,681.375,2,338.5,681.375,49,182.94452054794522
232,232,1,438.65000000000003,1,247.0,438.65000000000003,0,0.0
18,225,7,353.6171428571429,7,246.28571428571428,353.6171428571429,207,1403.8116164383562
257,304,2,234.44,2,107.0,234.44,47,60.37632876712328
8,123,8,270.8025,8,132.25,270.8025,115,682.5706849315069
161,278,3,247.23000000000002,3,106.33333333333333,247.23000000000002,116,235.7151780821918
3,133,8,516.86375,8,307.75,516.86375,129,1461.3791506849313
31,266,9,256.0566666666667,9,194.11111111111111,256.0566666666667,235,1483.7256164383564
10,368,11,449.02181818181816,11,134.0,449.0218181818182,357,4830.982684931508
25,333,6,71.14999999999999,6,37.0,71.14999999999999,308,360.2334246575342
42,196,2,50.55,2,57.0,50.550000000000004,153,42.378904109589044
64,374,9,193.70777777777778,9,62.666666666666664,193.70777777777778,310,1480.6704109589039
84,84,1,229.2,1,96.0,229.2,0,0.0
16,16,1,326.74,1,414.0,326.74,0,0.0
113,191,2,300.17,2,82.0,300.17,78,128.29183561643836
107,246,3,264.6433333333334,3,219.66666666666666,264.6433333333334,139,302.3459452054795
163,163,1,358.15,1,111.0,358.15,0,0.0
182,182,1,351.66,1,126.0,351.66,0,0.0
57,57,1,157.85999999999999,1,147.0,157.85999999999999,0,0.0
100,338,4,95.515,4,31.0,95.51499999999999,238,249.1240547945205
10,364,8,348.32125,8,318.75,348.32125,353,2694.9567397260275
11,30,3,242.91666666666666,3,133.0,242.91666666666666,18,35.93835616438356
4,331,28,134.7539285714286,28,65.46428571428571,134.7539285714286,326,3369.9557808219183
63,204,4,388.9575,4,286.25,388.9575,140,596.7567123287671
29,219,2,220.96,2,134.0,220.95999999999998,190,230.04054794520545
9,285,5,126.268,5,91.4,126.26799999999999,276,477.39682191780815
92,92,1,129.75,1,129.0,129.75,0,0.0
289,295,3,23.71666666666667,3,9.666666666666666,23.71666666666667,5,0.9746575342465754
38,372,3,247.00666666666666,3,107.66666666666667,247.00666666666666,334,678.0840547945205
84,84,1,156.37,1,52.0,156.37,0,0.0
17,17,2,149.805,2,77.5,149.805,0,0.0
46,46,1,141.85,1,70.0,141.85,0,0.0
23,373,4,302.7075,4,304.25,302.7075,350,1161.0698630136985
19,325,7,442.2785714285714,7,186.71428571428572,442.2785714285714,306,2595.5087671232877
72,225,2,70.8,2,43.0,70.8,153,59.355616438356165
28,28,1,187.3,1,58.0,187.3,0,0.0
150,326,2,287.685,2,127.0,287.685,175,275.8623287671233
33,305,5,412.02,5,215.4,412.02,271,1529.5536986301368
22,359,2,165.28,2,136.5,165.28,336,304.29632876712327
297,297,1,197.70000000000002,1,214.0,197.70000000000002,0,0.0
303,320,3,115.52,3,52.0,115.52,17,16.141150684931507
18,18,2,339.51,2,269.0,339.51,0,0.0
148,148,1,93.49,1,84.0,93.49,0,0.0
186,186,1,112.86,1,72.0,112.86,0,0.0
81,201,2,135.72,2,80.0,135.72,120,89.24054794520548
7,7,1,736.28,1,356.0,736.28,0,0.0
297,297,1,171.25,1,125.0,171.25,0,0.0
14,180,6,135.85166666666666,6,92.0,135.85166666666666,165,368.4743835616438
103,114,2,184.175,2,74.5,184.175,11,11.10095890410959
322,324,2,73.65,2,23.0,73.65,1,0.4035616438356165
5,57,4,165.26,4,49.75,165.26,51,92.36449315068494
31,360,5,238.288,5,117.6,238.288,329,1073.928109589041
217,217,1,178.07,1,138.0,178.07,0,0.0
25,362,10,320.776,10,192.1,320.77599999999995,336,2952.8968767123283
87,327,3,256.6766666666667,3,273.3333333333333,256.6766666666667,240,506.3210958904109
8,362,8,470.1725,8,253.5,470.1725,354,3648.0233424657536
28,28,1,184.66,1,98.0,184.66,0,0.0
12,374,3,127.92666666666668,3,64.66666666666667,127.92666666666666,362,380.6256438356164
246,246,1,414.72,1,648.0,414.72,0,0.0
31,340,3,145.95666666666668,3,87.33333333333333,145.95666666666668,309,370.68994520547943
184,217,4,65.66,4,35.75,65.66,32,23.025972602739724
7,373,11,538.6800000000001,11,117.81818181818181,538.6800000000001,365,5925.4800000000005
304,319,2,186.58,2,59.0,186.57999999999998,15,15.335342465753422
10,81,8,219.7475,8,141.5,219.7475,70,337.1468493150685
4,166,4,101.37,4,60.5,101.37,162,179.96646575342467
11,58,2,804.685,2,717.5,804.685,47,207.23394520547944
29,29,1,591.96,1,612.0,591.96,0,0.0
1,360,3,25.253333333333334,3,22.0,25.253333333333334,358,74.30706849315068
14,58,3,133.48999999999998,3,95.33333333333333,133.49,43,47.17865753424658
373,373,1,124.78,1,86.0,124.78,0,0.0
7,362,6,484.60833333333335,6,136.33333333333334,484.60833333333335,354,2820.022191780822
10,10,1,180.60999999999999,1,111.0,180.60999999999999,0,0.0
42,42,1,334.62,1,162.0,334.62,0,0.0
56,196,5,432.58599999999996,5,275.0,432.58599999999996,140,829.6169863013697
57,57,2,224.625,2,126.0,224.625,0,0.0
234,361,4,175.49,4,129.0,175.49,126,242.3204383561644
10,10,1,133.34,1,84.0,133.34,0,0.0
257,257,1,388.84,1,342.0,388.84,0,0.0
45,291,4,966.875,4,628.25,966.875,245,2595.9931506849316
359,359,1,338.46000000000004,1,143.0,338.46000000000004,0,0.0
50,81,2,344.83500000000004,2,319.5,344.83500000000004,30,56.68520547945206
1,266,10,378.67,10,219.2,378.67,265,2749.2479452054795
79,79,1,175.9,1,128.0,175.9,0,0.0
1,373,91,324.85736263736266,91,157.4945054945055,324.85736263736266,372,30128.96284931507
238,238,1,430.69,1,89.0,430.69,0,0.0
47,47,1,114.92,1,138.0,114.92,0,0.0
191,212,4,149.0225,4,48.75,149.02249999999998,21,34.29558904109589
151,281,2,64.845,2,14.5,64.845,129,45.83564383561644
53,369,21,126.56714285714285,21,47.904761904761905,126.56714285714285,316,2301.094684931507
116,271,4,114.49000000000001,4,27.5,114.49000000000001,154,193.2214794520548
8,370,155,330.3798064516129,155,135.81935483870967,330.3798064516129,362,50787.9751780822
58,372,6,258.72499999999997,6,155.5,258.72499999999997,313,1331.1932876712328
24,367,3,181.15666666666667,3,106.33333333333333,181.15666666666667,342,509.2239452054795
43,372,3,532.0966666666667,3,208.33333333333334,532.0966666666667,329,1438.8476986301368
98,367,4,189.31,4,130.75,189.31,269,558.075506849315
8,8,1,208.97,1,197.0,208.97,0,0.0
1,277,2,901.6,2,1402.0,901.6,275,1358.5753424657535
5,369,19,400.7494736842105,19,145.47368421052633,400.7494736842105,363,7572.518136986301
4,364,4,179.3475,4,174.0,179.3475,359,705.5972876712328
21,365,10,299.041,10,255.6,299.041,344,2818.35901369863
21,199,3,307.99666666666667,3,113.33333333333333,307.9966666666667,177,448.07186301369876
5,288,7,369.3142857142857,7,330.57142857142856,369.3142857142857,283,2004.4153424657534
21,63,2,160.86,2,154.5,160.86,42,37.01983561643836
11,374,26,607.1488461538462,26,276.65384615384613,607.1488461538462,362,15656.123123287673
120,361,2,402.65000000000003,2,180.5,402.65000000000003,240,529.5123287671233
46,373,9,47.13111111111111,9,14.444444444444445,47.1311111111111,327,380.0187945205479
22,22,1,227.15,1,85.0,227.15,0,0.0
4,183,3,199.92666666666665,3,149.0,199.92666666666665,179,294.1386849315068
2,17,2,606.9,2,238.0,606.8999999999999,14,46.55671232876711
33,329,4,228.2625,4,120.75,228.2625,295,737.9445205479452
17,17,1,235.87,1,176.0,235.87,0,0.0
9,359,14,330.0942857142857,14,231.5,330.0942857142857,349,4418.741589041096
324,324,1,167.1,1,98.0,167.1,0,0.0
35,311,3,1141.34,3,652.6666666666666,1141.34,275,2579.7410958904106
31,31,2,499.74,2,306.5,499.74,0,0.0
275,366,2,183.0,2,76.0,183.0,90,90.24657534246575
15,15,2,145.78,2,65.0,145.78,0,0.0
175,287,3,108.02666666666666,3,34.0,108.02666666666666,112,99.44372602739726
4,371,18,129.21777777777777,18,120.38888888888889,129.21777777777777,366,2332.2923835616443
73,225,3,234.42333333333332,3,80.66666666666667,234.42333333333332,152,292.86860273972604
10,354,17,64.20235294117647,17,33.11764705882353,64.20235294117647,343,1025.654575342466
10,254,5,109.00999999999999,5,65.2,109.00999999999999,244,364.3621917808219
2,105,11,117.49000000000001,11,52.09090909090909,117.49000000000001,103,364.7018356164384
3,212,8,246.09375,8,99.125,246.09375,208,1121.9178082191781
88,203,2,73.56,2,30.5,73.56,114,45.94980821917808
157,157,2,74.85,2,7.0,74.85,0,0.0
182,182,1,216.39999999999998,1,526.0,216.39999999999998,0,0.0
30,30,1,381.09000000000003,1,142.0,381.09000000000003,0,0.0
9,316,10,158.03799999999998,10,96.4,158.03799999999998,306,1324.921315068493
276,276,1,291.76,1,1046.0,291.76,0,0.0
9,361,5,228.494,5,134.0,228.494,351,1098.6492328767124
373,373,1,110.05,1,35.0,110.05,0,0.0
362,362,1,261.7,1,121.0,261.7,0,0.0
11,11,1,64.49,1,31.0,64.49,0,0.0
36,372,12,251.72,12,119.75,251.72,336,2780.643945205479
187,187,1,225.78,1,184.0,225.78,0,0.0
264,369,2,21.935,2,45.0,21.935000000000002,104,12.499945205479452
136,141,3,132.13,3,117.33333333333333,132.13,4,4.344
74,74,1,536.28,1,696.0,536.28,0,0.0
4,369,39,516.3394871794873,39,258.2307692307692,516.3394871794873,365,20137.24
15,147,6,262.355,6,94.33333333333333,262.355,132,569.2744109589041
179,179,1,170.4,1,49.0,170.4,0,0.0
163,180,2,144.75,2,45.0,144.75,16,12.69041095890411
9,50,2,287.1,2,54.0,287.1,40,62.92602739726028
8,8,1,244.08,1,72.0,244.08,0,0.0
80,215,3,212.73333333333335,3,88.66666666666667,212.73333333333335,135,236.04657534246576
357,357,1,294.0,1,108.0,294.0,0,0.0
207,207,1,128.7,1,82.0,128.7,0,0.0
23,366,8,279.8875,8,40.75,279.8875,343,2104.1405479452055
29,281,8,316.8425,8,275.125,316.84250000000003,251,1743.067780821918
33,297,12,249.49,12,139.16666666666666,249.49,263,2157.234082191781
268,268,1,114.69,1,63.0,114.69,0,0.0
42,42,1,344.90000000000003,1,150.0,344.90000000000003,0,0.0
36,371,5,108.07000000000001,5,32.4,108.07000000000001,334,494.4572602739726
56,56,1,144.29,1,53.0,144.29,0,0.0
81,372,6,4381.125,6,12637.5,4381.125,291,20957.381506849313
226,338,3,376.24,3,285.3333333333333,376.24,111,343.2545753424658
59,59,1,74.99,1,84.0,74.99,0,0.0
332,332,3,120.11666666666667,3,81.33333333333333,120.11666666666667,0,0.0
7,373,74,812.4,74,406.9189189189189,812.4,366,60282.30575342466
1,340,6,157.87666666666667,6,79.83333333333333,157.87666666666667,338,877.1887123287671
9,40,2,313.77000000000004,2,141.0,313.77,30,51.5786301369863
14,177,4,197.115,4,119.25,197.115,163,352.10679452054796
176,176,1,159.17000000000002,1,98.0,159.17000000000002,0,0.0
3,366,9,179.88111111111112,9,113.44444444444444,179.88111111111112,362,1605.6237260273974
291,301,2,196.3,2,204.0,196.3,9,9.680547945205479
364,364,1,465.42,1,200.0,465.42,0,0.0
228,228,1,140.75,1,49.0,140.75,0,0.0
158,277,2,30.650000000000002,2,9.5,30.650000000000002,118,19.817534246575345
8,374,62,27.384677419354837,62,15.741935483870968,27.384677419354837,366,1702.5016438356165
185,331,3,188.1833333333333,3,168.66666666666666,188.1833333333333,146,225.82
107,325,4,160.79,4,85.25,160.79,217,382.3718356164383
8,8,1,261.76,1,195.0,261.76,0,0.0
1,361,17,268.11823529411765,17,171.05882352941177,268.11823529411765,360,4495.5715068493155
227,326,5,173.098,5,269.4,173.098,98,232.37813698630137
7,52,2,111.71,2,55.5,111.71,44,26.93282191780822
9,148,4,147.60999999999999,4,88.0,147.61,138,223.23484931506852
138,369,18,118.11611111111112,18,47.888888888888886,118.11611111111112,230,1339.7279452054795
184,184,1,161.94,1,62.0,161.94,0,0.0
17,42,3,345.0333333333333,3,229.66666666666666,345.0333333333333,25,70.89726027397259
2,126,12,210.5975,12,58.333333333333336,210.5975,124,858.5454246575342
8,8,1,321.79,1,93.0,321.79,0,0.0
36,36,1,1223.31,1,1606.0,1223.31,0,0.0
1,367,4,289.9975,4,324.25,289.99749999999995,366,1163.1680547945205
29,29,1,201.27,1,89.0,201.27,0,0.0
46,46,1,239.12,1,260.0,239.12,0,0.0
316,316,1,138.18,1,117.0,138.18,0,0.0
31,31,1,171.71,1,108.0,171.71,0,0.0
28,374,4,249.8775,4,210.25,249.8775,346,947.4807123287671
12,186,4,191.7175,4,180.0,191.7175,174,365.5763835616438
123,368,7,41.20285714285715,7,20.428571428571427,41.20285714285715,245,193.59698630136987
15,15,1,207.32999999999998,1,300.0,207.32999999999998,0,0.0
16,368,3,298.92333333333335,3,121.0,298.92333333333335,351,862.3733424657535
227,227,1,206.95,1,68.0,206.95,0,0.0
25,25,1,252.88,1,130.0,252.88,0,0.0
253,253,1,225.99,1,108.0,225.99,0,0.0
24,256,7,227.87714285714284,7,240.85714285714286,227.87714285714287,231,1009.5269589041096
18,23,2,209.69,2,65.0,209.69,4,4.595945205479452
15,182,3,160.77666666666667,3,195.66666666666666,160.77666666666667,166,219.36104109589044
16,374,3,213.08,3,187.0,213.08,358,626.980602739726
2,14,2,169.205,2,80.5,169.20499999999998,12,11.12580821917808
200,200,1,124.25,1,109.0,124.25,0,0.0
85,373,4,127.2525,4,128.0,127.2525,287,400.2352602739726
11,367,4,61.0925,4,17.75,61.0925,355,237.67493150684933
12,12,1,353.51,1,297.0,353.51,0,0.0
17,358,3,174.94333333333336,3,58.333333333333336,174.9433333333333,340,488.8827397260273
28,28,1,215.22,1,246.0,215.22,0,0.0
51,338,14,1260.2064285714284,14,446.0,1260.2064285714284,287,13872.628575342465
178,288,7,270.97714285714284,7,75.14285714285714,270.97714285714284,110,571.6504109589041
9,203,2,205.395,2,62.5,205.39499999999998,194,218.33769863013697
359,359,1,115.3,1,63.0,115.3,0,0.0
46,317,2,238.45000000000002,2,90.0,238.45,270,352.7753424657534
67,67,1,165.0,1,100.0,165.0,0,0.0
35,56,2,87.925,2,65.5,87.92500000000001,21,10.117397260273973
179,179,1,190.48000000000002,1,67.0,190.48000000000002,0,0.0
145,148,2,108.205,2,84.0,108.205,2,1.185808219178082
21,182,4,223.6325,4,152.0,223.6325,160,392.12273972602736
15,255,6,196.28666666666666,6,175.5,196.28666666666666,239,771.164602739726
136,141,2,1037.035,2,265.0,1037.035,4,22.729534246575344
219,219,1,192.05,1,133.0,192.05,0,0.0
278,278,1,433.77,1,253.0,433.77,0,0.0
14,14,1,451.3,1,298.0,451.3,0,0.0
11,11,1,335.52,1,392.0,335.52,0,0.0
21,21,2,273.17,2,275.0,273.16999999999996,0,0.0
21,357,8,142.79625,8,63.625,142.79625,336,1051.6063561643834
57,374,9,10.822222222222221,9,1.8888888888888888,10.822222222222223,316,84.32438356164384
192,192,1,141.48,1,80.0,141.48,0,0.0
10,276,4,137.055,4,138.75,137.055,266,399.5247123287671
1,330,20,226.8145,20,201.3,226.8145,329,4088.8750958904106
177,177,1,116.1,1,36.0,116.1,0,0.0
2,2,1,287.91,1,157.0,287.91,0,0.0
23,196,8,177.12625,8,70.625,177.12625,172,667.741698630137
285,285,1,189.63,1,44.0,189.63,0,0.0
17,17,2,163.045,2,65.0,163.04500000000002,0,0.0
129,129,1,222.64,1,129.0,222.64,0,0.0
73,226,2,250.46,2,201.0,250.46,153,209.97468493150686
29,29,1,337.66,1,210.0,337.66,0,0.0
270,366,7,326.04,7,237.28571428571428,326.03999999999996,96,600.270904109589
200,200,1,10877.18,1,17766.0,10877.18,0,0.0
161,163,2,135.525,2,53.5,135.525,1,0.7426027397260274
28,28,1,176.5,1,96.0,176.5,0,0.0
3,49,6,730.2966666666666,6,229.33333333333334,730.2966666666666,45,540.2194520547945
254,254,1,190.95,1,123.0,190.95,0,0.0
29,326,3,396.15333333333336,3,323.3333333333333,396.15333333333336,297,967.0482739726027
177,303,2,301.95,2,153.0,301.95,126,208.4695890410959
44,200,2,592.73,2,451.0,592.73,156,506.6623561643836
2,371,19,229.9768421052632,19,139.57894736842104,229.9768421052632,369,4417.445589041096
22,233,3,304.05,3,145.0,304.05,211,527.2976712328767
26,269,2,93.30000000000001,2,24.0,93.30000000000001,242,123.7183561643836
82,312,9,407.53666666666663,9,255.66666666666666,407.53666666666663,230,2311.235342465753
24,366,15,231.58666666666667,15,82.53333333333333,231.58666666666667,341,3245.3857534246577
22,51,2,561.2,2,213.5,561.2,28,86.10191780821918
19,285,6,409.28,6,312.0,409.28,265,1782.8909589041095
305,305,1,314.1,1,86.0,314.1,0,0.0
1,370,5,195.126,5,115.0,195.126,369,986.3218356164383
9,141,2,509.72,2,180.5,509.72,131,365.8812054794521
